pixel,label,predict 
18379,7,7
18380,7,7
18381,7,7
18382,7,7
18383,7,7
18384,7,7
18385,7,7
18386,7,7
18387,7,12
18388,7,15
18389,7,12
18390,7,12
18391,7,12
18392,7,12
18393,7,7
18394,7,7
18395,7,7
18396,7,7
18397,7,7
18398,7,7
18399,7,7
18400,7,7
18401,7,7
18402,7,5
18403,7,7
18404,7,7
18405,7,7
18406,7,7
18407,7,7
18408,7,7
18409,7,15
18410,7,7
18411,7,7
18412,7,7
18413,7,7
18414,7,12
18415,7,12
18416,7,12
18417,7,12
18418,7,12
18419,7,12
18420,7,12
18421,7,7
18422,7,7
18423,7,7
18424,7,7
18425,7,7
18426,7,7
18427,7,7
18428,7,7
18429,7,7
18430,7,7
18431,7,7
18432,7,7
18433,7,7
18434,7,7
18435,7,7
18436,7,7
18437,7,12
18438,7,7
18439,7,7
18440,7,15
18441,7,12
18442,7,12
18443,7,12
18444,7,12
18445,7,12
18446,7,12
18447,7,12
18448,7,7
18449,7,7
18450,7,7
18451,7,7
18452,7,7
18453,7,7
18454,7,7
18455,7,7
18456,7,7
18457,7,7
18458,7,7
18459,7,7
18460,7,7
18461,7,7
18462,7,7
18463,7,7
18464,7,15
18465,7,15
18466,7,12
18467,7,12
18468,7,12
18469,7,12
18470,7,12
18471,7,12
18472,7,12
18473,7,12
18474,7,12
18475,7,7
18476,7,7
18477,7,7
18478,7,7
18479,7,7
18480,7,7
18481,7,7
18482,7,7
18483,7,7
18484,7,7
18485,7,7
18486,7,7
18487,7,7
18488,7,7
18489,7,7
18490,7,7
18491,7,15
18492,7,12
18493,7,12
18494,7,12
18495,7,12
18496,7,12
18497,7,12
18498,7,12
18499,7,12
18500,7,12
18501,7,7
18502,7,7
18503,7,7
18504,7,7
18505,7,7
18506,7,7
18507,7,7
18508,7,7
18509,7,7
18510,7,7
18511,7,7
18512,7,7
18513,7,7
18514,7,7
18515,7,7
18516,7,7
18517,7,12
18518,7,12
18519,7,12
18520,7,12
18521,7,12
18522,7,12
18523,7,12
18524,7,12
18525,7,15
18526,7,12
18527,7,7
18528,7,7
18529,7,7
18530,7,7
18531,7,7
18532,7,7
18533,7,7
18534,7,7
18535,7,7
18536,7,7
18537,7,7
18538,7,7
18539,7,7
18540,7,7
18541,7,7
18542,7,7
18543,7,12
18544,7,12
18545,7,15
18546,7,12
18547,7,12
18548,7,12
18549,7,12
18550,7,15
18551,7,12
18552,7,7
18553,7,7
18554,7,7
18555,7,7
18556,7,7
18557,7,7
18558,7,7
18559,7,7
18560,7,7
18561,7,7
18562,7,7
18563,7,7
18564,7,7
18565,7,7
18566,7,7
18567,7,7
18568,7,7
18569,7,7
18570,7,12
18571,7,12
18572,7,12
18573,7,12
18574,7,12
18575,7,12
18576,7,12
18577,7,15
18578,7,15
18579,7,15
18580,7,12
18581,7,12
18582,7,12
18583,7,12
18584,7,12
18585,7,12
18586,7,12
18587,7,12
18588,7,15
18589,7,12
18590,7,7
18591,7,7
18592,7,7
18593,7,7
18594,7,7
18595,7,7
18596,7,7
18597,7,7
18598,7,7
18599,7,7
18600,7,7
18601,7,7
18602,7,7
18603,7,7
18604,7,7
18605,7,7
18606,7,7
18607,7,12
18608,7,12
18609,7,12
18610,7,12
18611,7,12
18612,7,12
18613,7,12
18614,7,12
18615,7,12
18616,7,12
18617,7,12
18618,7,12
18619,7,12
18620,7,12
18621,7,12
18622,7,12
18623,7,7
18624,7,7
18625,7,7
18626,7,7
18627,7,7
18628,7,7
18629,7,7
18630,7,7
18631,7,7
18632,7,7
18633,7,7
18634,7,7
18635,7,7
18636,7,7
18637,7,7
18638,7,7
18639,7,7
18640,7,7
18641,7,7
18642,7,7
18643,7,12
18644,7,12
18645,7,12
18646,7,12
18647,7,12
18648,7,12
18649,7,12
18650,7,12
18651,7,12
18652,7,12
18653,7,12
18654,7,12
18655,7,12
18656,7,12
18657,7,12
18658,7,15
18659,7,7
18660,7,7
18661,7,7
18662,7,7
18663,7,7
18664,7,7
18665,7,7
18666,7,7
18667,7,7
18668,7,7
18669,7,7
18670,7,7
18671,7,7
18672,7,7
18673,7,7
18674,7,7
18675,7,7
18676,7,7
18677,7,7
18678,7,12
18679,7,12
18680,7,12
18681,7,12
18682,7,12
18683,7,12
18684,7,12
18685,7,12
18686,7,12
18687,7,12
18688,7,15
18689,7,15
18690,7,12
18691,7,12
18692,7,12
18693,7,15
18694,7,7
18695,7,7
18696,7,7
18697,7,7
18698,7,7
18699,7,7
18700,7,7
18701,7,7
18702,7,7
18703,7,7
18704,7,7
18705,7,7
18706,7,7
18707,7,7
18708,7,7
18709,7,7
18710,7,7
18711,7,7
18712,7,15
18713,7,12
18714,7,12
18715,7,12
18716,7,12
18717,7,12
18718,7,12
18719,7,12
18720,7,12
18721,7,12
18722,7,12
18723,7,15
18724,7,12
18725,7,12
18726,7,12
18727,7,12
18728,7,7
18729,7,7
18730,7,7
18731,7,7
18732,7,7
18733,7,7
18734,7,7
18735,7,7
18736,7,7
18737,7,7
18738,7,7
18739,7,7
18740,7,7
18741,7,7
18742,7,7
18743,7,7
18744,7,7
18745,7,12
18746,7,12
18747,7,12
18748,7,12
18749,7,12
18750,7,12
18751,7,15
18752,7,15
18753,7,12
18754,7,12
18755,7,12
18756,7,12
18757,7,12
18758,7,12
18759,7,12
18760,7,12
18761,7,7
18762,7,7
18763,7,7
18764,7,7
18765,7,7
18766,7,7
18767,7,7
18768,7,7
18769,7,7
18770,7,7
18771,7,7
18772,7,7
18773,7,7
18774,7,7
18775,7,7
18776,7,7
18777,7,7
18778,7,7
18779,7,7
18780,7,7
18781,7,7
18782,7,7
18783,7,7
18784,7,7
18785,7,7
18786,7,7
18787,7,15
18788,7,12
18789,7,12
18790,7,12
18791,7,12
18792,7,12
18793,7,12
18794,7,12
18795,7,7
18796,7,7
18797,7,7
18798,7,7
18799,7,7
18800,7,7
18801,7,7
18802,7,7
18803,7,7
18804,7,7
18805,7,7
18806,7,7
18807,7,7
18808,7,7
18809,7,7
18810,7,7
18811,7,7
18812,7,7
18813,7,7
18814,7,7
18815,7,7
18816,7,7
18817,7,7
18818,7,7
18819,7,7
18820,7,7
18821,7,7
18822,7,12
18823,7,12
18824,7,12
18825,7,15
18826,7,12
18827,7,12
18828,7,15
18829,7,7
18830,7,7
18831,7,7
18832,7,12
18833,7,12
18834,7,7
18835,7,7
18836,7,7
18837,7,7
18838,7,7
18839,7,7
18840,7,7
18841,7,7
18842,7,7
18843,7,7
18844,7,7
18845,7,7
18846,7,7
18847,7,7
18848,7,7
18849,7,7
18850,7,7
18851,7,7
18852,7,7
18853,7,7
18854,7,7
18855,7,7
18856,7,7
18857,7,7
18858,7,7
18859,7,7
18860,7,7
18861,7,7
18862,7,7
18863,7,7
18864,7,7
18865,7,7
18866,7,7
18867,7,7
18868,7,12
18869,7,15
18870,7,7
18871,7,7
18872,7,7
18873,7,7
18874,7,7
18875,7,7
18876,7,7
18877,7,7
18878,7,7
18879,7,7
18880,7,7
18881,7,7
18882,7,7
18883,7,7
18884,7,7
18885,7,7
18886,7,7
18887,7,7
18888,7,7
18889,7,7
18890,7,7
18891,7,7
18892,7,7
18893,7,7
18894,7,7
18895,7,7
18896,7,7
18897,7,7
18898,7,7
18899,7,7
18900,7,7
18901,7,7
18902,7,7
18903,7,7
18904,7,7
18905,7,7
18906,7,7
18907,7,7
18908,7,7
18909,7,7
18910,7,7
18911,7,7
18912,7,7
18913,7,7
18914,7,7
18915,7,7
18916,7,7
18917,7,7
18918,7,7
18919,7,7
18920,7,7
18921,7,7
18922,7,7
18923,7,7
18924,7,7
18925,7,7
18926,7,7
18927,7,7
18928,7,7
18929,7,7
18930,7,7
18931,7,7
18932,7,7
18933,7,7
18934,7,7
18935,7,7
18936,7,7
18937,7,7
18938,7,7
18939,7,7
18940,7,7
18941,7,7
18942,7,7
18943,7,7
18944,7,7
18945,7,7
18946,7,7
18947,7,7
18948,7,7
18949,7,7
18950,7,7
18951,7,7
18952,7,7
18953,7,7
18954,7,7
18955,7,7
18956,7,7
18957,7,7
18958,7,7
18959,7,7
18960,7,7
18961,7,7
18962,7,7
18963,7,7
18964,7,7
18965,7,7
18966,7,7
18967,7,7
18968,7,7
18969,7,7
18970,7,7
18971,7,7
18972,7,7
18973,7,7
18974,7,7
18975,7,7
18976,7,7
18977,7,7
18978,7,7
18979,7,7
18980,7,7
18981,7,7
18982,7,7
18983,7,7
18984,7,7
18985,7,7
18986,7,7
18987,7,7
18988,7,7
18989,7,7
18990,7,7
18991,7,7
18992,7,7
18993,7,7
18994,7,7
18995,7,7
18996,7,7
18997,7,7
18998,7,7
18999,7,7
19000,7,7
19001,7,7
19002,7,7
19003,7,7
19004,7,7
19005,7,7
19006,7,7
19007,7,7
19008,7,7
19009,7,7
19010,7,7
19011,7,7
19012,7,7
19013,7,7
19014,7,7
19015,7,7
19016,7,7
19017,7,7
19018,7,7
19019,7,7
19020,7,7
19021,7,7
19022,7,7
19023,7,7
19024,7,7
19025,7,7
19026,7,7
19027,7,7
19028,7,7
19029,7,7
19030,7,7
19031,7,7
19032,7,7
19033,7,7
19034,7,7
19035,7,7
19036,7,7
19037,7,7
19038,7,7
19039,7,7
19040,7,7
19041,7,7
19042,7,7
19043,7,7
19044,7,7
19045,7,7
19046,7,7
19047,7,7
19048,7,7
19049,7,7
19050,7,7
19051,7,7
19052,7,7
19053,7,7
19054,7,7
19055,7,7
19056,7,7
19057,7,7
19058,7,7
19059,7,7
19060,7,7
19061,7,7
19062,7,7
19063,7,7
19064,7,7
19065,7,7
19066,7,7
19067,7,7
19068,7,7
19069,7,7
19070,7,7
19071,7,7
19072,7,7
19073,7,7
19074,7,7
19075,7,7
19076,7,7
19077,7,7
19078,7,7
19079,7,7
19080,7,7
19081,7,7
19082,7,7
19083,7,7
19084,7,7
19085,7,7
19086,7,7
19087,7,7
19088,7,7
19089,7,7
19090,7,7
19091,7,7
19092,7,7
19093,7,7
19094,7,7
19095,7,7
19096,7,7
19097,7,7
19098,7,7
19099,7,7
19100,7,7
19101,7,7
19102,7,7
19103,7,7
19104,7,7
19105,7,7
19106,7,7
19107,7,7
19108,7,7
19109,7,7
19110,7,7
19111,7,7
19112,7,7
19113,7,7
19114,7,7
19115,7,7
19116,7,7
19117,7,7
19118,7,7
19119,7,7
19120,7,7
19121,7,7
19122,7,7
19123,7,7
19124,7,7
19125,7,7
19126,7,7
19127,7,7
19128,7,7
19129,7,7
19130,7,7
19131,7,7
19132,7,7
19133,7,7
19134,7,7
19135,7,7
19136,7,7
19137,7,7
19138,7,7
19139,7,7
19140,7,7
19141,7,7
19142,7,7
19143,7,7
19144,7,7
19145,7,7
19146,7,7
19147,7,7
19148,7,7
19149,7,7
19150,7,7
19151,7,7
19152,7,7
19153,7,7
19154,7,7
19155,7,7
19156,7,7
19157,7,7
19158,7,7
19159,7,7
19160,7,7
19161,7,7
19162,7,7
19163,7,7
19164,7,7
19165,7,7
19166,7,7
19167,7,7
19168,7,7
19169,7,7
19170,7,7
19171,7,7
19172,7,7
19173,7,7
19174,7,7
19175,7,7
19176,7,7
19177,7,7
19178,7,7
19179,7,7
19180,7,7
19181,7,7
19182,7,7
19183,7,7
19184,7,7
19185,7,7
19186,7,15
19187,7,15
19188,7,7
19189,7,7
19190,7,7
19191,7,7
19192,7,7
19193,7,7
19194,7,7
19195,7,7
19196,7,7
19197,7,7
19198,7,7
19199,7,12
19200,7,12
19201,7,7
19202,7,7
19203,7,7
19204,7,7
19205,7,7
19206,7,7
19207,7,15
19208,7,15
19209,7,15
19210,7,12
19211,7,12
19212,7,15
19213,7,7
19214,7,7
19215,7,7
19216,7,7
19217,7,7
19218,7,15
19219,7,15
19220,7,12
19221,7,12
19222,7,12
19223,7,15
19224,7,7
19225,7,7
19226,7,7
19227,7,7
19228,7,12
19229,7,12
19230,7,12
19231,7,7
19232,7,7
19233,7,7
19234,7,7
19235,7,7
19236,7,15
19237,7,12
19238,7,12
19239,7,7
19240,7,7
19241,7,7
19242,7,7
19243,7,12
19244,7,12
19245,7,12
19246,7,7
19247,7,7
19248,7,7
19249,7,12
19250,7,12
19251,7,7
19252,7,7
19253,7,7
19254,7,7
19255,7,12
19256,7,12
19257,7,12
19258,7,15
19259,7,7
19260,7,15
19261,7,12
19262,7,12
19263,7,12
19264,7,15
19265,7,12
19266,7,15
19267,7,15
19268,7,15
19269,7,15
19270,7,12
19271,7,12
19272,7,15
19273,7,15
19274,7,12
19275,7,12
19276,7,12
19277,7,15
19278,7,15
19279,7,15
19280,7,12
19281,7,12
19282,7,15
19283,7,15
19284,7,7
19285,7,7
19286,7,15
19287,7,12
19288,7,12
19289,7,12
19290,7,12
19291,7,12
19292,7,12
19293,7,15
19294,7,15
19295,7,15
19296,7,15
19297,7,15
19298,7,12
19299,7,7
19300,7,7
19301,7,15
19302,7,15
19303,7,12
19304,7,12
19305,7,15
19306,7,12
19307,7,12
19308,7,12
19309,7,15
19310,7,15
19311,7,15
19312,7,15
19313,7,15
19314,7,7
19315,7,7
19316,7,7
19317,7,7
19318,7,7
19319,7,7
19320,7,12
19321,7,12
19322,7,12
19323,7,12
19324,7,12
19325,7,15
19326,7,15
19327,7,15
19328,7,12
19329,7,7
19330,7,7
19331,7,7
19332,7,7
19333,7,7
19334,7,7
19335,7,12
19336,7,12
19337,7,12
19338,7,12
19339,7,15
19340,7,15
19341,7,7
19342,7,15
19343,7,7
19344,7,7
19345,7,7
19346,7,7
19347,7,7
19348,7,7
19349,7,7
19350,7,7
19351,7,7
19352,7,7
19353,7,12
19354,7,12
19355,7,15
19356,7,15
19357,7,7
19358,7,15
19359,7,7
19360,7,7
19361,7,7
19362,7,7
19363,7,7
19364,7,7
19365,7,7
19366,7,7
19367,7,7
19368,7,7
19369,7,15
19370,7,15
19371,7,15
19372,7,15
19373,7,15
19374,7,15
19375,7,7
19376,7,7
19377,7,7
19378,7,7
19379,7,7
19380,7,7
19381,7,7
19382,7,7
19383,7,7
19384,7,7
19385,7,7
19386,7,7
19387,7,15
19388,7,15
19389,7,15
19390,7,15
19391,7,7
19392,7,7
19393,7,7
19394,7,7
19395,7,7
19396,7,7
19397,7,7
19398,7,7
19399,7,7
19400,7,7
19401,7,7
19402,7,7
19403,7,15
19404,7,15
19405,7,15
19406,7,15
19407,7,7
19408,7,7
19409,7,15
19410,7,15
19411,7,15
19412,7,15
19413,7,7
19414,7,7
19415,7,7
19416,7,7
19417,7,7
19418,7,7
19419,7,7
19420,7,7
19421,7,7
19422,7,7
19423,7,7
19424,7,7
19425,7,15
19426,7,15
19427,7,15
19428,7,7
19429,7,7
19430,7,7
19431,7,7
19432,7,7
19433,7,7
19434,7,7
19435,7,7
19436,7,7
19437,7,7
19438,7,7
19439,7,15
19440,7,15
19441,7,7
19442,7,7
19443,7,7
19444,7,7
19445,7,7
19446,7,7
19447,7,15
19448,7,15
19449,7,15
19450,7,15
19451,7,15
19452,7,7
19453,7,7
19454,7,7
19455,7,7
19456,7,7
19457,7,15
19458,7,15
19459,7,12
19460,7,15
19461,7,7
19462,7,7
19463,7,7
19464,7,7
19465,7,12
19466,7,12
19467,7,12
19468,7,7
19469,7,7
19470,7,7
19471,7,15
19472,7,12
19473,7,15
19474,7,15
19475,7,15
19476,7,15
19477,7,7
19478,7,7
19479,7,15
19480,7,12
19481,7,7
19482,7,7
19483,7,7
19484,7,7
19485,7,15
19486,7,12
19487,7,7
19488,7,7
19489,7,15
19490,7,7
19491,7,7
19492,7,7
19493,7,7
19494,7,7
19495,7,7
19496,7,12
19497,7,15
19498,7,7
19499,7,7
19500,7,7
19501,7,7
19502,7,7
19503,7,7
19504,7,7
19505,7,7
19506,7,15
19507,7,7
19508,7,7
19509,7,7
19510,7,7
19511,7,7
19512,7,7
19513,7,7
19514,7,7
19515,7,7
19516,7,15
19517,7,7
19518,7,7
19519,7,7
19520,7,7
19521,7,7
19522,7,7
19523,7,7
19524,7,7
19525,7,7
19526,7,12
19527,7,7
19528,7,7
19529,7,7
19530,7,7
19531,7,7
19532,7,7
19533,7,7
19534,7,7
19535,7,7
19536,7,7
19537,7,15
19538,7,15
19539,7,7
19540,7,7
19541,7,7
19542,7,7
19543,7,7
19544,7,7
19545,7,7
19546,7,7
19547,7,7
19548,7,7
19549,7,7
19550,7,15
19551,7,15
19552,7,15
19553,7,15
19554,7,7
19555,7,7
19556,7,7
19557,7,7
19558,7,7
19559,7,7
19560,7,7
19561,7,7
19562,7,7
19563,7,15
19564,7,12
19565,7,12
19566,7,15
19567,7,7
19568,7,7
19569,7,7
19570,7,7
19571,7,7
19572,7,12
19573,7,7
19574,7,7
19575,7,7
19576,7,7
19577,7,7
19578,7,7
19579,7,12
19580,7,15
19581,7,15
19582,7,15
19583,7,15
19584,7,15
19585,7,12
19586,7,12
19587,7,15
19588,7,7
19589,7,7
19590,7,7
19591,7,7
19592,7,7
19593,7,7
19594,7,12
19595,7,12
19596,7,12
19597,7,12
19598,7,12
19599,7,7
19600,7,7
19601,7,7
19602,7,7
19603,7,7
19604,7,7
19605,7,15
19606,7,15
19607,7,7
19608,7,7
19609,7,12
19610,7,12
19611,7,12
19612,7,15
19613,7,7
19614,7,7
19615,7,7
19616,7,7
19617,7,7
19618,7,7
19619,7,7
19620,7,7
19621,7,15
19622,7,15
19623,7,7
19624,7,7
19625,7,15
19626,7,12
19627,7,12
19628,7,7
19629,7,12
19630,7,15
19631,7,7
19632,7,7
19633,7,7
19634,7,7
19635,7,7
19636,7,7
19637,7,7
19638,7,7
19639,7,7
19640,7,7
19641,7,15
19642,7,12
19643,7,12
19644,7,12
19645,7,12
19646,7,12
19647,7,15
19648,7,7
19649,7,7
19650,7,7
19651,7,7
19652,7,7
19653,7,7
19654,7,7
19655,7,7
19656,7,7
19657,7,7
19658,7,15
19659,7,7
19660,7,7
19661,7,12
19662,7,12
19663,7,12
19664,7,12
19665,7,12
19666,7,12
19667,7,7
19668,7,7
19669,7,7
19670,7,7
19671,7,7
19672,7,7
19673,7,7
19674,7,7
19675,7,7
19676,7,15
19677,7,12
19678,7,12
19679,7,12
19680,7,12
19681,7,12
19682,7,12
19683,7,12
19684,7,15
19685,7,7
19686,7,7
19687,7,7
19688,7,7
19689,7,7
19690,7,7
19691,7,7
19692,7,12
19693,7,12
19694,7,12
19695,7,12
19696,7,12
19697,7,12
19698,7,12
19699,7,12
19700,7,12
19701,7,7
19702,7,7
19703,7,7
19704,7,7
19705,7,7
19706,7,7
19707,7,7
19708,7,7
19709,7,7
19710,7,7
19711,7,12
19712,7,12
19713,7,12
19714,7,12
19715,7,12
19716,7,12
19717,7,12
19718,7,12
19719,7,15
19720,7,7
19721,7,7
19722,7,7
19723,7,7
19724,7,7
19725,7,7
19726,7,7
19727,7,7
19728,7,7
19729,7,7
19730,7,7
19731,7,12
19732,7,12
19733,7,12
19734,7,12
19735,7,12
19736,7,12
19737,7,12
19738,7,15
19739,7,7
19740,7,7
19741,7,7
19742,7,7
19743,7,7
19744,7,7
19745,7,7
19746,7,7
19747,7,7
19748,7,7
19749,7,7
19750,7,7
19751,7,12
19752,7,12
19753,7,12
19754,7,12
19755,7,12
19756,7,12
19757,7,15
19758,7,7
19759,7,7
19760,7,7
19761,7,7
19762,7,7
19763,7,7
19764,7,7
19765,7,7
19766,7,7
19767,7,7
19768,7,7
19769,7,7
19770,7,7
19771,7,7
19772,7,12
19773,7,12
19774,7,12
19775,7,12
19776,7,15
19777,7,15
19778,7,7
19779,7,7
19780,7,7
19781,7,7
19782,7,7
19783,7,7
19784,7,7
19785,7,7
19786,7,7
19787,7,7
19788,7,7
19789,7,7
19790,7,7
19791,7,7
19792,7,12
19793,7,12
19794,7,12
19795,7,12
19796,7,15
19797,7,7
19798,7,7
19799,7,7
19800,7,7
19801,7,7
19802,7,7
19803,7,7
19804,7,7
19805,7,7
19806,7,7
19807,7,7
19808,7,7
19809,7,7
19810,7,7
19811,7,7
19812,7,12
19813,7,12
19814,7,12
19815,7,15
19816,7,7
19817,7,7
19818,7,15
19819,7,12
19820,7,12
19821,7,12
19822,7,12
19823,7,15
19824,7,7
19825,7,7
19826,7,7
19827,7,7
19828,7,7
19829,7,7
19830,7,7
19831,7,7
19832,7,7
19833,7,7
19834,7,7
19835,7,7
19836,7,7
19837,7,7
19838,7,12
19839,7,15
19840,7,12
19841,7,7
19842,7,12
19843,7,12
19844,7,12
19845,7,12
19846,7,12
19847,7,12
19848,7,12
19849,7,7
19850,7,7
19851,7,7
19852,7,7
19853,7,7
19854,7,7
19855,7,7
19856,7,7
19857,7,7
19858,7,7
19859,7,7
19860,7,7
19861,7,7
19862,7,7
19863,7,7
19864,7,12
19865,7,12
19866,7,12
19867,7,12
19868,7,12
19869,7,12
19870,7,12
19871,7,15
19872,7,15
19873,7,15
19874,7,12
19875,7,7
19876,7,7
19877,7,7
19878,7,7
19879,7,7
19880,7,7
19881,7,7
19882,7,7
19883,7,7
19884,7,7
19885,7,7
19886,7,7
19887,7,7
19888,7,7
19889,7,7
19890,7,7
19891,7,12
19892,7,12
19893,7,12
19894,7,12
19895,7,12
19896,7,12
19897,7,12
19898,7,12
19899,7,7
19900,7,7
19901,7,7
19902,7,7
19903,7,7
19904,7,7
19905,7,12
19906,7,15
19907,7,7
19908,7,7
19909,7,7
19910,7,7
19911,7,7
19912,7,7
19913,7,7
19914,7,7
19915,7,7
19916,7,7
19917,7,12
19918,7,12
19919,7,12
19920,7,12
19921,7,12
19922,7,12
19923,7,15
19924,7,12
19925,7,12
19926,7,12
19927,7,7
19928,7,7
19929,7,7
19930,7,7
19931,7,7
19932,7,7
19933,7,12
19934,7,15
19935,7,7
19936,7,7
19937,7,7
19938,7,7
19939,7,7
19940,7,7
19941,7,7
19942,7,7
19943,7,7
19944,7,7
19945,7,7
19946,7,12
19947,7,12
19948,7,12
19949,7,12
19950,7,12
19951,7,12
19952,7,15
19953,7,15
19954,7,7
19955,7,7
19956,7,7
19957,7,7
19958,7,7
19959,7,7
19960,7,7
19961,7,7
19962,7,7
19963,7,7
19964,7,7
19965,7,7
19966,7,7
19967,7,7
19968,7,7
19969,7,7
19970,7,7
19971,7,7
19972,7,7
19973,7,7
19974,7,15
19975,7,12
19976,7,12
19977,7,12
19978,7,12
19979,7,12
19980,7,12
19981,7,15
19982,7,12
19983,7,15
19984,7,7
19985,7,7
19986,7,7
19987,7,7
19988,7,7
19989,7,7
19990,7,7
19991,7,7
19992,7,7
19993,7,7
19994,7,7
19995,7,7
19996,7,7
19997,7,7
19998,7,7
19999,7,7
20000,7,7
20001,7,7
20002,7,7
20003,7,7
20004,7,15
20005,7,12
20006,7,12
20007,7,12
20008,7,12
20009,7,12
20010,7,12
20011,7,15
20012,7,7
20013,7,7
20014,7,7
20015,7,7
20016,7,7
20017,7,7
20018,7,7
20019,7,7
20020,7,7
20021,7,7
20022,7,7
20023,7,7
20024,7,7
20025,7,7
20026,7,7
20027,7,7
20028,7,7
